
UNF paid update failed | {"orderId":54,"attempts":34,"delay":3600,"error":"UNF payment_result.ok=false: {ОбщийМодуль.MfBitrixUnfOrdersUpdate.Модуль(637)}: Ошибка при вызове метода контекста (Записать): Ошибка при выполнении обработчика - 'ОбработкаПроведения': {ОбщийМодуль.ПроведениеДокументовУНФ.Модуль(182)}: Ошибка при вызове метода контекста (Записать): Запись не верна! Не заполнен счет кредита (Регистр бухгалтерии: Журнал проводок; Номер строки: 1)"}

UNF paid update failed | {"orderId":55,"attempts":28,"delay":3600,"error":"UNF payment_result.ok=false: {ОбщийМодуль.MfBitrixUnfOrdersUpdate.Модуль(637)}: Ошибка при вызове метода контекста (Записать): Ошибка при выполнении обработчика - 'ОбработкаПроведения': {ОбщийМодуль.ПроведениеДокументовУНФ.Модуль(182)}: Ошибка при вызове метода контекста (Записать): Запись не верна! Не заполнен счет кредита (Регистр бухгалтерии: Журнал проводок; Номер строки: 1)"}

Order enqueued | {"orderId":61}

UNF paid update failed | {"orderId":51,"attempts":41,"delay":3600,"error":"UNF payment_result.ok=false: {ОбщийМодуль.MfBitrixUnfOrdersUpdate.Модуль(637)}: Ошибка при вызове метода контекста (Записать): Ошибка при выполнении обработчика - 'ОбработкаПроведения': {ОбщийМодуль.ПроведениеДокументовУНФ.Модуль(182)}: Ошибка при вызове метода контекста (Записать): Запись не верна! Не заполнен счет кредита (Регистр бухгалтерии: Журнал проводок; Номер строки: 1)"}

UNF paid update failed | {"orderId":52,"attempts":41,"delay":3600,"error":"UNF payment_result.ok=false: {ОбщийМодуль.MfBitrixUnfOrdersUpdate.Модуль(637)}: Ошибка при вызове метода контекста (Записать): Ошибка при выполнении обработчика - 'ОбработкаПроведения': {ОбщийМодуль.ПроведениеДокументовУНФ.Модуль(182)}: Ошибка при вызове метода контекста (Записать): Запись не верна! Не заполнен счет кредита (Регистр бухгалтерии: Журнал проводок; Номер строки: 1)"}

UNF paid update failed | {"orderId":53,"attempts":39,"delay":3600,"error":"UNF payment_result.ok=false: {ОбщийМодуль.MfBitrixUnfOrdersUpdate.Модуль(637)}: Ошибка при вызове метода контекста (Записать): Ошибка при выполнении обработчика - 'ОбработкаПроведения': {ОбщийМодуль.ПроведениеДокументовУНФ.Модуль(182)}: Ошибка при вызове метода контекста (Записать): Запись не верна! Не заполнен счет кредита (Регистр бухгалтерии: Журнал проводок; Номер строки: 1)"}

UNF paid update failed | {"orderId":54,"attempts":35,"delay":3600,"error":"UNF payment_result.ok=false: {ОбщийМодуль.MfBitrixUnfOrdersUpdate.Модуль(637)}: Ошибка при вызове метода контекста (Записать): Ошибка при выполнении обработчика - 'ОбработкаПроведения': {ОбщийМодуль.ПроведениеДокументовУНФ.Модуль(182)}: Ошибка при вызове метода контекста (Записать): Запись не верна! Не заполнен счет кредита (Регистр бухгалтерии: Журнал проводок; Номер строки: 1)"}

UNF paid update failed | {"orderId":55,"attempts":29,"delay":3600,"error":"UNF payment_result.ok=false: {ОбщийМодуль.MfBitrixUnfOrdersUpdate.Модуль(637)}: Ошибка при вызове метода контекста (Записать): Ошибка при выполнении обработчика - 'ОбработкаПроведения': {ОбщийМодуль.ПроведениеДокументовУНФ.Модуль(182)}: Ошибка при вызове метода контекста (Записать): Запись не верна! Не заполнен счет кредита (Регистр бухгалтерии: Журнал проводок; Номер строки: 1)"}

Order sent to UNF | {"orderId":61,"http":200}

UNF paid update failed | {"orderId":51,"attempts":42,"delay":3600,"error":"UNF payment_result.ok=false: {ОбщийМодуль.MfBitrixUnfOrdersUpdate.Модуль(637)}: Ошибка при вызове метода контекста (Записать): Ошибка при выполнении обработчика - 'ОбработкаПроведения': {ОбщийМодуль.ПроведениеДокументовУНФ.Модуль(182)}: Ошибка при вызове метода контекста (Записать): Запись не верна! Не заполнен счет кредита (Регистр бухгалтерии: Журнал проводок; Номер строки: 1)"}

UNF paid update failed | {"orderId":52,"attempts":42,"delay":3600,"error":"UNF payment_result.ok=false: {ОбщийМодуль.MfBitrixUnfOrdersUpdate.Модуль(637)}: Ошибка при вызове метода контекста (Записать): Ошибка при выполнении обработчика - 'ОбработкаПроведения': {ОбщийМодуль.ПроведениеДокументовУНФ.Модуль(182)}: Ошибка при вызове метода контекста (Записать): Запись не верна! Не заполнен счет кредита (Регистр бухгалтерии: Журнал проводок; Номер строки: 1)"}

UNF paid update failed | {"orderId":53,"attempts":40,"delay":3600,"error":"UNF payment_result.ok=false: {ОбщийМодуль.MfBitrixUnfOrdersUpdate.Модуль(637)}: Ошибка при вызове метода контекста (Записать): Ошибка при выполнении обработчика - 'ОбработкаПроведения': {ОбщийМодуль.ПроведениеДокументовУНФ.Модуль(182)}: Ошибка при вызове метода контекста (Записать): Запись не верна! Не заполнен счет кредита (Регистр бухгалтерии: Журнал проводок; Номер строки: 1)"}

UNF paid update failed | {"orderId":54,"attempts":36,"delay":3600,"error":"UNF payment_result.ok=false: {ОбщийМодуль.MfBitrixUnfOrdersUpdate.Модуль(637)}: Ошибка при вызове метода контекста (Записать): Ошибка при выполнении обработчика - 'ОбработкаПроведения': {ОбщийМодуль.ПроведениеДокументовУНФ.Модуль(182)}: Ошибка при вызове метода контекста (Записать): Запись не верна! Не заполнен счет кредита (Регистр бухгалтерии: Журнал проводок; Номер строки: 1)"}

UNF paid update failed | {"orderId":55,"attempts":30,"delay":3600,"error":"UNF payment_result.ok=false: {ОбщийМодуль.MfBitrixUnfOrdersUpdate.Модуль(637)}: Ошибка при вызове метода контекста (Записать): Ошибка при выполнении обработчика - 'ОбработкаПроведения': {ОбщийМодуль.ПроведениеДокументовУНФ.Модуль(182)}: Ошибка при вызове метода контекста (Записать): Запись не верна! Не заполнен счет кредита (Регистр бухгалтерии: Журнал проводок; Номер строки: 1)"}

UNF paid update failed | {"orderId":51,"attempts":43,"delay":3600,"error":"UNF payment_result.ok=false: {ОбщийМодуль.MfBitrixUnfOrdersUpdate.Модуль(637)}: Ошибка при вызове метода контекста (Записать): Ошибка при выполнении обработчика - 'ОбработкаПроведения': {ОбщийМодуль.ПроведениеДокументовУНФ.Модуль(182)}: Ошибка при вызове метода контекста (Записать): Запись не верна! Не заполнен счет кредита (Регистр бухгалтерии: Журнал проводок; Номер строки: 1)"}

UNF paid update failed | {"orderId":52,"attempts":43,"delay":3600,"error":"UNF payment_result.ok=false: {ОбщийМодуль.MfBitrixUnfOrdersUpdate.Модуль(637)}: Ошибка при вызове метода контекста (Записать): Ошибка при выполнении обработчика - 'ОбработкаПроведения': {ОбщийМодуль.ПроведениеДокументовУНФ.Модуль(182)}: Ошибка при вызове метода контекста (Записать): Запись не верна! Не заполнен счет кредита (Регистр бухгалтерии: Журнал проводок; Номер строки: 1)"}

UNF paid update failed | {"orderId":53,"attempts":41,"delay":3600,"error":"UNF payment_result.ok=false: {ОбщийМодуль.MfBitrixUnfOrdersUpdate.Модуль(637)}: Ошибка при вызове метода контекста (Записать): Ошибка при выполнении обработчика - 'ОбработкаПроведения': {ОбщийМодуль.ПроведениеДокументовУНФ.Модуль(182)}: Ошибка при вызове метода контекста (Записать): Запись не верна! Не заполнен счет кредита (Регистр бухгалтерии: Журнал проводок; Номер строки: 1)"}

UNF paid update failed | {"orderId":54,"attempts":37,"delay":3600,"error":"UNF payment_result.ok=false: {ОбщийМодуль.MfBitrixUnfOrdersUpdate.Модуль(637)}: Ошибка при вызове метода контекста (Записать): Ошибка при выполнении обработчика - 'ОбработкаПроведения': {ОбщийМодуль.ПроведениеДокументовУНФ.Модуль(182)}: Ошибка при вызове метода контекста (Записать): Запись не верна! Не заполнен счет кредита (Регистр бухгалтерии: Журнал проводок; Номер строки: 1)"}

UNF paid update failed | {"orderId":55,"attempts":31,"delay":3600,"error":"UNF payment_result.ok=false: {ОбщийМодуль.MfBitrixUnfOrdersUpdate.Модуль(637)}: Ошибка при вызове метода контекста (Записать): Ошибка при выполнении обработчика - 'ОбработкаПроведения': {ОбщийМодуль.ПроведениеДокументовУНФ.Модуль(182)}: Ошибка при вызове метода контекста (Записать): Запись не верна! Не заполнен счет кредита (Регистр бухгалтерии: Журнал проводок; Номер строки: 1)"}

UNF paid update failed | {"orderId":51,"attempts":44,"delay":3600,"error":"UNF payment_result.ok=false: {ОбщийМодуль.MfBitrixUnfOrdersUpdate.Модуль(637)}: Ошибка при вызове метода контекста (Записать): Ошибка при выполнении обработчика - 'ОбработкаПроведения': {ОбщийМодуль.ПроведениеДокументовУНФ.Модуль(182)}: Ошибка при вызове метода контекста (Записать): Запись не верна! Не заполнен счет кредита (Регистр бухгалтерии: Журнал проводок; Номер строки: 1)"}

Order enqueued | {"orderId":62}

UNF paid update failed | {"orderId":52,"attempts":44,"delay":3600,"error":"UNF payment_result.ok=false: {ОбщийМодуль.MfBitrixUnfOrdersUpdate.Модуль(637)}: Ошибка при вызове метода контекста (Записать): Ошибка при выполнении обработчика - 'ОбработкаПроведения': {ОбщийМодуль.ПроведениеДокументовУНФ.Модуль(182)}: Ошибка при вызове метода контекста (Записать): Запись не верна! Не заполнен счет кредита (Регистр бухгалтерии: Журнал проводок; Номер строки: 1)"}

UNF paid update failed | {"orderId":53,"attempts":42,"delay":3600,"error":"UNF payment_result.ok=false: {ОбщийМодуль.MfBitrixUnfOrdersUpdate.Модуль(637)}: Ошибка при вызове метода контекста (Записать): Ошибка при выполнении обработчика - 'ОбработкаПроведения': {ОбщийМодуль.ПроведениеДокументовУНФ.Модуль(182)}: Ошибка при вызове метода контекста (Записать): Запись не верна! Не заполнен счет кредита (Регистр бухгалтерии: Журнал проводок; Номер строки: 1)"}

UNF paid update failed | {"orderId":54,"attempts":38,"delay":3600,"error":"UNF payment_result.ok=false: {ОбщийМодуль.MfBitrixUnfOrdersUpdate.Модуль(637)}: Ошибка при вызове метода контекста (Записать): Ошибка при выполнении обработчика - 'ОбработкаПроведения': {ОбщийМодуль.ПроведениеДокументовУНФ.Модуль(182)}: Ошибка при вызове метода контекста (Записать): Запись не верна! Не заполнен счет кредита (Регистр бухгалтерии: Журнал проводок; Номер строки: 1)"}

UNF paid update failed | {"orderId":55,"attempts":32,"delay":3600,"error":"UNF payment_result.ok=false: {ОбщийМодуль.MfBitrixUnfOrdersUpdate.Модуль(637)}: Ошибка при вызове метода контекста (Записать): Ошибка при выполнении обработчика - 'ОбработкаПроведения': {ОбщийМодуль.ПроведениеДокументовУНФ.Модуль(182)}: Ошибка при вызове метода контекста (Записать): Запись не верна! Не заполнен счет кредита (Регистр бухгалтерии: Журнал проводок; Номер строки: 1)"}

Order sent to UNF | {"orderId":62,"http":200}

UNF paid update failed | {"orderId":51,"attempts":45,"delay":3600,"error":"UNF payment_result.ok=false: {ОбщийМодуль.MfBitrixUnfOrdersUpdate.Модуль(637)}: Ошибка при вызове метода контекста (Записать): Ошибка при выполнении обработчика - 'ОбработкаПроведения': {ОбщийМодуль.ПроведениеДокументовУНФ.Модуль(182)}: Ошибка при вызове метода контекста (Записать): Запись не верна! Не заполнен счет кредита (Регистр бухгалтерии: Журнал проводок; Номер строки: 1)"}

UNF paid update failed | {"orderId":52,"attempts":45,"delay":3600,"error":"UNF payment_result.ok=false: {ОбщийМодуль.MfBitrixUnfOrdersUpdate.Модуль(637)}: Ошибка при вызове метода контекста (Записать): Ошибка при выполнении обработчика - 'ОбработкаПроведения': {ОбщийМодуль.ПроведениеДокументовУНФ.Модуль(182)}: Ошибка при вызове метода контекста (Записать): Запись не верна! Не заполнен счет кредита (Регистр бухгалтерии: Журнал проводок; Номер строки: 1)"}

UNF paid update failed | {"orderId":53,"attempts":43,"delay":3600,"error":"UNF payment_result.ok=false: {ОбщийМодуль.MfBitrixUnfOrdersUpdate.Модуль(637)}: Ошибка при вызове метода контекста (Записать): Ошибка при выполнении обработчика - 'ОбработкаПроведения': {ОбщийМодуль.ПроведениеДокументовУНФ.Модуль(182)}: Ошибка при вызове метода контекста (Записать): Запись не верна! Не заполнен счет кредита (Регистр бухгалтерии: Журнал проводок; Номер строки: 1)"}

UNF paid update failed | {"orderId":54,"attempts":39,"delay":3600,"error":"UNF payment_result.ok=false: {ОбщийМодуль.MfBitrixUnfOrdersUpdate.Модуль(637)}: Ошибка при вызове метода контекста (Записать): Ошибка при выполнении обработчика - 'ОбработкаПроведения': {ОбщийМодуль.ПроведениеДокументовУНФ.Модуль(182)}: Ошибка при вызове метода контекста (Записать): Запись не верна! Не заполнен счет кредита (Регистр бухгалтерии: Журнал проводок; Номер строки: 1)"}

UNF paid update failed | {"orderId":55,"attempts":33,"delay":3600,"error":"UNF payment_result.ok=false: {ОбщийМодуль.MfBitrixUnfOrdersUpdate.Модуль(637)}: Ошибка при вызове метода контекста (Записать): Ошибка при выполнении обработчика - 'ОбработкаПроведения': {ОбщийМодуль.ПроведениеДокументовУНФ.Модуль(182)}: Ошибка при вызове метода контекста (Записать): Запись не верна! Не заполнен счет кредита (Регистр бухгалтерии: Журнал проводок; Номер строки: 1)"}

UNF paid update failed | {"orderId":51,"attempts":46,"delay":3600,"error":"UNF payment_result.ok=false: {ОбщийМодуль.MfBitrixUnfOrdersUpdate.Модуль(637)}: Ошибка при вызове метода контекста (Записать): Ошибка при выполнении обработчика - 'ОбработкаПроведения': {ОбщийМодуль.ПроведениеДокументовУНФ.Модуль(182)}: Ошибка при вызове метода контекста (Записать): Запись не верна! Не заполнен счет кредита (Регистр бухгалтерии: Журнал проводок; Номер строки: 1)"}

UNF paid update failed | {"orderId":52,"attempts":46,"delay":3600,"error":"UNF payment_result.ok=false: {ОбщийМодуль.MfBitrixUnfOrdersUpdate.Модуль(637)}: Ошибка при вызове метода контекста (Записать): Ошибка при выполнении обработчика - 'ОбработкаПроведения': {ОбщийМодуль.ПроведениеДокументовУНФ.Модуль(182)}: Ошибка при вызове метода контекста (Записать): Запись не верна! Не заполнен счет кредита (Регистр бухгалтерии: Журнал проводок; Номер строки: 1)"}

UNF paid update failed | {"orderId":53,"attempts":44,"delay":3600,"error":"UNF payment_result.ok=false: {ОбщийМодуль.MfBitrixUnfOrdersUpdate.Модуль(637)}: Ошибка при вызове метода контекста (Записать): Ошибка при выполнении обработчика - 'ОбработкаПроведения': {ОбщийМодуль.ПроведениеДокументовУНФ.Модуль(182)}: Ошибка при вызове метода контекста (Записать): Запись не верна! Не заполнен счет кредита (Регистр бухгалтерии: Журнал проводок; Номер строки: 1)"}

UNF paid update failed | {"orderId":54,"attempts":40,"delay":3600,"error":"UNF payment_result.ok=false: {ОбщийМодуль.MfBitrixUnfOrdersUpdate.Модуль(637)}: Ошибка при вызове метода контекста (Записать): Ошибка при выполнении обработчика - 'ОбработкаПроведения': {ОбщийМодуль.ПроведениеДокументовУНФ.Модуль(182)}: Ошибка при вызове метода контекста (Записать): Запись не верна! Не заполнен счет кредита (Регистр бухгалтерии: Журнал проводок; Номер строки: 1)"}

UNF paid update failed | {"orderId":55,"attempts":34,"delay":3600,"error":"UNF payment_result.ok=false: {ОбщийМодуль.MfBitrixUnfOrdersUpdate.Модуль(637)}: Ошибка при вызове метода контекста (Записать): Ошибка при выполнении обработчика - 'ОбработкаПроведения': {ОбщийМодуль.ПроведениеДокументовУНФ.Модуль(182)}: Ошибка при вызове метода контекста (Записать): Запись не верна! Не заполнен счет кредита (Регистр бухгалтерии: Журнал проводок; Номер строки: 1)"}

Order enqueued | {"orderId":63}

Order sent to UNF | {"orderId":63,"http":200}

UNF paid update failed | {"orderId":51,"attempts":47,"delay":3600,"error":"UNF payment_result.ok=false: {ОбщийМодуль.MfBitrixUnfOrdersUpdate.Модуль(637)}: Ошибка при вызове метода контекста (Записать): Ошибка при выполнении обработчика - 'ОбработкаПроведения': {ОбщийМодуль.ПроведениеДокументовУНФ.Модуль(182)}: Ошибка при вызове метода контекста (Записать): Запись не верна! Не заполнен счет кредита (Регистр бухгалтерии: Журнал проводок; Номер строки: 1)"}

UNF paid update failed | {"orderId":52,"attempts":47,"delay":3600,"error":"UNF payment_result.ok=false: {ОбщийМодуль.MfBitrixUnfOrdersUpdate.Модуль(637)}: Ошибка при вызове метода контекста (Записать): Ошибка при выполнении обработчика - 'ОбработкаПроведения': {ОбщийМодуль.ПроведениеДокументовУНФ.Модуль(182)}: Ошибка при вызове метода контекста (Записать): Запись не верна! Не заполнен счет кредита (Регистр бухгалтерии: Журнал проводок; Номер строки: 1)"}

UNF paid update failed | {"orderId":53,"attempts":45,"delay":3600,"error":"UNF payment_result.ok=false: {ОбщийМодуль.MfBitrixUnfOrdersUpdate.Модуль(637)}: Ошибка при вызове метода контекста (Записать): Ошибка при выполнении обработчика - 'ОбработкаПроведения': {ОбщийМодуль.ПроведениеДокументовУНФ.Модуль(182)}: Ошибка при вызове метода контекста (Записать): Запись не верна! Не заполнен счет кредита (Регистр бухгалтерии: Журнал проводок; Номер строки: 1)"}

UNF paid update failed | {"orderId":54,"attempts":41,"delay":3600,"error":"UNF payment_result.ok=false: {ОбщийМодуль.MfBitrixUnfOrdersUpdate.Модуль(637)}: Ошибка при вызове метода контекста (Записать): Ошибка при выполнении обработчика - 'ОбработкаПроведения': {ОбщийМодуль.ПроведениеДокументовУНФ.Модуль(182)}: Ошибка при вызове метода контекста (Записать): Запись не верна! Не заполнен счет кредита (Регистр бухгалтерии: Журнал проводок; Номер строки: 1)"}

UNF paid update failed | {"orderId":55,"attempts":35,"delay":3600,"error":"UNF payment_result.ok=false: {ОбщийМодуль.MfBitrixUnfOrdersUpdate.Модуль(637)}: Ошибка при вызове метода контекста (Записать): Ошибка при выполнении обработчика - 'ОбработкаПроведения': {ОбщийМодуль.ПроведениеДокументовУНФ.Модуль(182)}: Ошибка при вызове метода контекста (Записать): Запись не верна! Не заполнен счет кредита (Регистр бухгалтерии: Журнал проводок; Номер строки: 1)"}

UNF paid update failed | {"orderId":51,"attempts":48,"delay":3600,"error":"UNF payment_result.ok=false: {ОбщийМодуль.MfBitrixUnfOrdersUpdate.Модуль(637)}: Ошибка при вызове метода контекста (Записать): Ошибка при выполнении обработчика - 'ОбработкаПроведения': {ОбщийМодуль.ПроведениеДокументовУНФ.Модуль(182)}: Ошибка при вызове метода контекста (Записать): Запись не верна! Не заполнен счет кредита (Регистр бухгалтерии: Журнал проводок; Номер строки: 1)"}

UNF paid update failed | {"orderId":52,"attempts":48,"delay":3600,"error":"UNF payment_result.ok=false: {ОбщийМодуль.MfBitrixUnfOrdersUpdate.Модуль(637)}: Ошибка при вызове метода контекста (Записать): Ошибка при выполнении обработчика - 'ОбработкаПроведения': {ОбщийМодуль.ПроведениеДокументовУНФ.Модуль(182)}: Ошибка при вызове метода контекста (Записать): Запись не верна! Не заполнен счет кредита (Регистр бухгалтерии: Журнал проводок; Номер строки: 1)"}

UNF paid update failed | {"orderId":53,"attempts":46,"delay":3600,"error":"UNF payment_result.ok=false: {ОбщийМодуль.MfBitrixUnfOrdersUpdate.Модуль(637)}: Ошибка при вызове метода контекста (Записать): Ошибка при выполнении обработчика - 'ОбработкаПроведения': {ОбщийМодуль.ПроведениеДокументовУНФ.Модуль(182)}: Ошибка при вызове метода контекста (Записать): Запись не верна! Не заполнен счет кредита (Регистр бухгалтерии: Журнал проводок; Номер строки: 1)"}

UNF paid update failed | {"orderId":54,"attempts":42,"delay":3600,"error":"UNF payment_result.ok=false: {ОбщийМодуль.MfBitrixUnfOrdersUpdate.Модуль(637)}: Ошибка при вызове метода контекста (Записать): Ошибка при выполнении обработчика - 'ОбработкаПроведения': {ОбщийМодуль.ПроведениеДокументовУНФ.Модуль(182)}: Ошибка при вызове метода контекста (Записать): Запись не верна! Не заполнен счет кредита (Регистр бухгалтерии: Журнал проводок; Номер строки: 1)"}

UNF paid update failed | {"orderId":55,"attempts":36,"delay":3600,"error":"UNF payment_result.ok=false: {ОбщийМодуль.MfBitrixUnfOrdersUpdate.Модуль(637)}: Ошибка при вызове метода контекста (Записать): Ошибка при выполнении обработчика - 'ОбработкаПроведения': {ОбщийМодуль.ПроведениеДокументовУНФ.Модуль(182)}: Ошибка при вызове метода контекста (Записать): Запись не верна! Не заполнен счет кредита (Регистр бухгалтерии: Журнал проводок; Номер строки: 1)"}

Order enqueued | {"orderId":64}

Order sent to UNF | {"orderId":64,"http":200}

UNF paid update failed | {"orderId":51,"attempts":49,"delay":3600,"error":"UNF payment_result.ok=false: {ОбщийМодуль.MfBitrixUnfOrdersUpdate.Модуль(637)}: Ошибка при вызове метода контекста (Записать): Ошибка при выполнении обработчика - 'ОбработкаПроведения': {ОбщийМодуль.ПроведениеДокументовУНФ.Модуль(182)}: Ошибка при вызове метода контекста (Записать): Запись не верна! Не заполнен счет кредита (Регистр бухгалтерии: Журнал проводок; Номер строки: 1)"}

UNF paid update failed | {"orderId":52,"attempts":49,"delay":3600,"error":"UNF payment_result.ok=false: {ОбщийМодуль.MfBitrixUnfOrdersUpdate.Модуль(637)}: Ошибка при вызове метода контекста (Записать): Ошибка при выполнении обработчика - 'ОбработкаПроведения': {ОбщийМодуль.ПроведениеДокументовУНФ.Модуль(182)}: Ошибка при вызове метода контекста (Записать): Запись не верна! Не заполнен счет кредита (Регистр бухгалтерии: Журнал проводок; Номер строки: 1)"}

UNF paid update failed | {"orderId":53,"attempts":47,"delay":3600,"error":"UNF payment_result.ok=false: {ОбщийМодуль.MfBitrixUnfOrdersUpdate.Модуль(637)}: Ошибка при вызове метода контекста (Записать): Ошибка при выполнении обработчика - 'ОбработкаПроведения': {ОбщийМодуль.ПроведениеДокументовУНФ.Модуль(182)}: Ошибка при вызове метода контекста (Записать): Запись не верна! Не заполнен счет кредита (Регистр бухгалтерии: Журнал проводок; Номер строки: 1)"}

UNF paid update failed | {"orderId":54,"attempts":43,"delay":3600,"error":"UNF payment_result.ok=false: {ОбщийМодуль.MfBitrixUnfOrdersUpdate.Модуль(637)}: Ошибка при вызове метода контекста (Записать): Ошибка при выполнении обработчика - 'ОбработкаПроведения': {ОбщийМодуль.ПроведениеДокументовУНФ.Модуль(182)}: Ошибка при вызове метода контекста (Записать): Запись не верна! Не заполнен счет кредита (Регистр бухгалтерии: Журнал проводок; Номер строки: 1)"}

UNF paid update failed | {"orderId":55,"attempts":37,"delay":3600,"error":"UNF payment_result.ok=false: {ОбщийМодуль.MfBitrixUnfOrdersUpdate.Модуль(637)}: Ошибка при вызове метода контекста (Записать): Ошибка при выполнении обработчика - 'ОбработкаПроведения': {ОбщийМодуль.ПроведениеДокументовУНФ.Модуль(182)}: Ошибка при вызове метода контекста (Записать): Запись не верна! Не заполнен счет кредита (Регистр бухгалтерии: Журнал проводок; Номер строки: 1)"}

UNF paid update failed | {"orderId":51,"attempts":50,"delay":3600,"error":"UNF payment_result.ok=false: {ОбщийМодуль.MfBitrixUnfOrdersUpdate.Модуль(637)}: Ошибка при вызове метода контекста (Записать): Ошибка при выполнении обработчика - 'ОбработкаПроведения': {ОбщийМодуль.ПроведениеДокументовУНФ.Модуль(182)}: Ошибка при вызове метода контекста (Записать): Запись не верна! Не заполнен счет кредита (Регистр бухгалтерии: Журнал проводок; Номер строки: 1)"}

UNF paid update failed | {"orderId":52,"attempts":50,"delay":3600,"error":"UNF payment_result.ok=false: {ОбщийМодуль.MfBitrixUnfOrdersUpdate.Модуль(637)}: Ошибка при вызове метода контекста (Записать): Ошибка при выполнении обработчика - 'ОбработкаПроведения': {ОбщийМодуль.ПроведениеДокументовУНФ.Модуль(182)}: Ошибка при вызове метода контекста (Записать): Запись не верна! Не заполнен счет кредита (Регистр бухгалтерии: Журнал проводок; Номер строки: 1)"}

UNF paid update failed | {"orderId":53,"attempts":48,"delay":3600,"error":"UNF payment_result.ok=false: {ОбщийМодуль.MfBitrixUnfOrdersUpdate.Модуль(637)}: Ошибка при вызове метода контекста (Записать): Ошибка при выполнении обработчика - 'ОбработкаПроведения': {ОбщийМодуль.ПроведениеДокументовУНФ.Модуль(182)}: Ошибка при вызове метода контекста (Записать): Запись не верна! Не заполнен счет кредита (Регистр бухгалтерии: Журнал проводок; Номер строки: 1)"}

UNF paid update failed | {"orderId":54,"attempts":44,"delay":3600,"error":"UNF payment_result.ok=false: {ОбщийМодуль.MfBitrixUnfOrdersUpdate.Модуль(637)}: Ошибка при вызове метода контекста (Записать): Ошибка при выполнении обработчика - 'ОбработкаПроведения': {ОбщийМодуль.ПроведениеДокументовУНФ.Модуль(182)}: Ошибка при вызове метода контекста (Записать): Запись не верна! Не заполнен счет кредита (Регистр бухгалтерии: Журнал проводок; Номер строки: 1)"}

UNF paid update failed | {"orderId":55,"attempts":38,"delay":3600,"error":"UNF payment_result.ok=false: {ОбщийМодуль.MfBitrixUnfOrdersUpdate.Модуль(637)}: Ошибка при вызове метода контекста (Записать): Ошибка при выполнении обработчика - 'ОбработкаПроведения': {ОбщийМодуль.ПроведениеДокументовУНФ.Модуль(182)}: Ошибка при вызове метода контекста (Записать): Запись не верна! Не заполнен счет кредита (Регистр бухгалтерии: Журнал проводок; Номер строки: 1)"}

UNF paid update failed | {"orderId":51,"attempts":51,"delay":3600,"error":"UNF payment_result.ok=false: {ОбщийМодуль.MfBitrixUnfOrdersUpdate.Модуль(637)}: Ошибка при вызове метода контекста (Записать): Ошибка при выполнении обработчика - 'ОбработкаПроведения': {ОбщийМодуль.ПроведениеДокументовУНФ.Модуль(182)}: Ошибка при вызове метода контекста (Записать): Запись не верна! Не заполнен счет кредита (Регистр бухгалтерии: Журнал проводок; Номер строки: 1)"}

UNF paid update failed | {"orderId":52,"attempts":51,"delay":3600,"error":"UNF payment_result.ok=false: {ОбщийМодуль.MfBitrixUnfOrdersUpdate.Модуль(637)}: Ошибка при вызове метода контекста (Записать): Ошибка при выполнении обработчика - 'ОбработкаПроведения': {ОбщийМодуль.ПроведениеДокументовУНФ.Модуль(182)}: Ошибка при вызове метода контекста (Записать): Запись не верна! Не заполнен счет кредита (Регистр бухгалтерии: Журнал проводок; Номер строки: 1)"}

UNF paid update failed | {"orderId":53,"attempts":49,"delay":3600,"error":"UNF payment_result.ok=false: {ОбщийМодуль.MfBitrixUnfOrdersUpdate.Модуль(637)}: Ошибка при вызове метода контекста (Записать): Ошибка при выполнении обработчика - 'ОбработкаПроведения': {ОбщийМодуль.ПроведениеДокументовУНФ.Модуль(182)}: Ошибка при вызове метода контекста (Записать): Запись не верна! Не заполнен счет кредита (Регистр бухгалтерии: Журнал проводок; Номер строки: 1)"}

UNF paid update failed | {"orderId":54,"attempts":45,"delay":3600,"error":"UNF payment_result.ok=false: {ОбщийМодуль.MfBitrixUnfOrdersUpdate.Модуль(637)}: Ошибка при вызове метода контекста (Записать): Ошибка при выполнении обработчика - 'ОбработкаПроведения': {ОбщийМодуль.ПроведениеДокументовУНФ.Модуль(182)}: Ошибка при вызове метода контекста (Записать): Запись не верна! Не заполнен счет кредита (Регистр бухгалтерии: Журнал проводок; Номер строки: 1)"}

UNF paid update failed | {"orderId":55,"attempts":39,"delay":3600,"error":"UNF payment_result.ok=false: {ОбщийМодуль.MfBitrixUnfOrdersUpdate.Модуль(637)}: Ошибка при вызове метода контекста (Записать): Ошибка при выполнении обработчика - 'ОбработкаПроведения': {ОбщийМодуль.ПроведениеДокументовУНФ.Модуль(182)}: Ошибка при вызове метода контекста (Записать): Запись не верна! Не заполнен счет кредита (Регистр бухгалтерии: Журнал проводок; Номер строки: 1)"}

